f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,binary,family,mtype
7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,200.0,60.0,10.0,4.0,946.0,354.0,19.0,0.0,7.0,6.0,5.4140906,5.52435,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2908807,5.4441385,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,18.0,1.0,3.0,384.0,129.0,12.0,0.0,2.0,7.0,5.037,5.494577,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.2246084,5.244959,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,4.0,1.0,2.0,165.0,52.0,12.0,0.0,2.0,3.0,4.841427,5.5088816,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.288002,5.4442253,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,69.0,15.0,8.0,0.0,304.0,96.0,13.0,0.0,11.0,4.0,5.163631,5.519801,26.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,5.0,0.0,0.0,145.0,54.0,0.0,0.0,1.0,1.0,4.7562428,5.465126,85.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2913074,5.437907,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,6.0,0.0,0.0,65.0,22.0,2.0,0.0,9.0,1.0,5.2153044,5.2125354,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.014337,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,28.0,6.0,3.0,0.0,110.0,41.0,0.0,0.0,8.0,6.0,5.1289444,5.3476415,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,445.0,109.0,5.0,4.0,2469.0,1073.0,3.0,0.0,9.0,1.0,5.3113613,5.6240726,114.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,152.0,58.0,3.0,0.0,978.0,370.0,22.0,0.0,2.0,3.0,5.383027,5.5533667,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,78.0,22.0,1.0,0.0,0.0,1.0,4.795037,5.510014,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,15.0,1.0,3.0,430.0,157.0,1.0,0.0,3.0,2.0,5.091909,5.48976,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,18.0,1.0,3.0,2948.0,706.0,114.0,0.0,2.0,7.0,5.0326376,5.340504,21.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,17.0,1.0,2.0,358.0,122.0,12.0,0.0,2.0,7.0,5.0314465,5.49481,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,828.0,202.0,8.0,4.0,7435.0,3352.0,0.0,0.0,4.0,8.0,4.945573,5.429321,98.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,20.0,2.0,3.0,365.0,124.0,12.0,0.0,5.0,3.0,5.179823,5.491819,23.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,16.0,1.0,2.0,278.0,102.0,0.0,0.0,2.0,4.0,5.06867,5.425264,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,5.0,0.0,0.0,112.0,29.0,0.0,0.0,0.0,0.0,4.915046,5.467019,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,ursnif,banker
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,442.0,107.0,5.0,4.0,1658.0,668.0,3.0,0.0,8.0,1.0,5.3151226,5.6043205,114.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.2538514,5.231731,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,19.0,0.0,0.0,1506.0,613.0,4.0,2.0,2.0,4.0,5.2739367,5.524871,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.014337,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.304166,5.44418,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,18.0,1.0,3.0,2857.0,682.0,102.0,0.0,2.0,4.0,5.026739,5.289647,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.286609,5.437877,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,23.0,4.0,2.0,1.0,102.0,29.0,2.0,0.0,0.0,1.0,5.1554294,5.5288825,14.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,367.0,2.0,0.0,0.0,18.0,6.0,0.0,0.0,1.0,3.0,5.198401,5.1278853,270.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,27.0,4.0,3.0,407.0,138.0,13.0,0.0,5.0,3.0,5.1698976,5.4943013,27.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.289815,5.4393563,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,16.0,1.0,5.0,2849.0,680.0,102.0,0.0,2.0,4.0,4.9368362,5.2927995,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,97.0,36.0,0.0,0.0,1.0,2.0,5.0601625,5.4122567,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,adload,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.296049,5.4426355,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,5.0,2.0,2.0,69.0,3.0,2.0,0.0,0.0,1.0,5.0804396,5.1201816,193.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,94.0,34.0,0.0,0.0,1.0,2.0,5.0851927,5.4028673,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,adload,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2889013,5.437913,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,99.0,5.0,5.0,2376.0,1033.0,3.0,0.0,9.0,1.0,5.289873,5.6355586,107.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,15.0,1.0,5.0,264.0,96.0,0.0,0.0,2.0,6.0,4.943239,5.4112144,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,21.0,3.0,5.0,415.0,142.0,13.0,0.0,2.0,7.0,5.0473485,5.483422,26.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,5.0,0.0,0.0,106.0,38.0,0.0,0.0,0.0,2.0,5.106327,5.4067006,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,adload,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,71.0,15.0,5.0,5227.0,1842.0,238.0,8.0,8.0,17.0,5.152514,5.5149674,61.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,17.0,1.0,3.0,261.0,96.0,0.0,0.0,2.0,6.0,5.0242066,5.4124584,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
3.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,43.0,9.0,2.0,1.0,88.0,32.0,2.0,0.0,6.0,1.0,5.0032907,5.3662057,18.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,ursnif,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,5.014337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,njrat,rat
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,102.0,26.0,11.0,9.0,299.0,94.0,13.0,0.0,11.0,5.0,5.041793,5.5221844,26.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,74.0,20.0,1.0,0.0,0.0,1.0,4.5969057,5.5183334,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,18.0,1.0,3.0,276.0,100.0,0.0,0.0,2.0,5.0,5.079657,5.40813,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,25.0,4.0,3.0,0.0,100.0,38.0,0.0,0.0,6.0,2.0,5.04487,5.3495274,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,48.0,16.0,1.0,2.0,2851.0,681.0,102.0,0.0,5.0,2.0,5.04083,5.2947593,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,4.6326904,5.2208486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,93.0,23.0,9.0,9.0,286.0,89.0,13.0,0.0,11.0,5.0,5.046643,5.5241485,25.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.014337,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,38.0,8.0,3.0,1.0,154.0,40.0,17.0,0.0,1.0,5.0,5.078597,5.524107,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,zeus,banker
2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,26.0,5.0,3.0,0.0,100.0,37.0,0.0,0.0,6.0,5.0,5.1145983,5.359529,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.2849064,5.231731,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2891474,5.4393687,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,191.0,70.0,6.0,2.0,5230.0,2331.0,3.0,4.0,5.0,5.0,5.0183277,5.4262247,57.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2724,5.437868,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.298766,5.44412,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,91.0,22.0,9.0,9.0,304.0,96.0,13.0,0.0,11.0,5.0,5.029387,5.52404,24.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
4.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,22.0,7.0,3.0,1.0,38.0,12.0,2.0,0.0,1.0,1.0,5.4404674,5.3446445,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,ursnif,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,13.0,3.0,1.0,170.0,58.0,0.0,0.0,4.0,3.0,5.231891,5.4097247,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,18.0,1.0,3.0,2866.0,685.0,102.0,0.0,3.0,2.0,5.055225,5.2928815,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.27364,5.244959,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.1003942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2788925,5.437888,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.0,1.0,3.0,256.0,94.0,0.0,0.0,5.0,25.0,5.0399585,5.4157624,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2769866,5.439367,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,4.7679396,5.2077417,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,17.0,1.0,5.0,2869.0,686.0,102.0,0.0,2.0,6.0,4.97721,5.2897224,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,18.0,1.0,3.0,359.0,122.0,12.0,0.0,2.0,7.0,5.036755,5.4868197,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,3.0,1.0,53.0,16.0,2.0,0.0,2.0,0.0,5.2311525,5.231731,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,107.0,28.0,12.0,9.0,316.0,101.0,13.0,0.0,11.0,5.0,5.0715585,5.5124135,27.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,11.0,0.0,1.0,232.0,87.0,0.0,0.0,2.0,2.0,4.9579973,5.410204,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.2569494,5.231731,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,5.0,0.0,0.0,116.0,31.0,0.0,0.0,0.0,0.0,4.9398623,5.4699435,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,ursnif,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.1596236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2902427,5.4441466,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.281482,5.438153,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.292262,5.4379325,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,17.0,4.0,3.0,168.0,55.0,0.0,0.0,6.0,3.0,5.2435465,5.4106517,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,124.0,33.0,17.0,9.0,292.0,90.0,13.0,0.0,11.0,5.0,5.207385,5.5247307,29.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,16.0,1.0,3.0,355.0,121.0,12.0,0.0,2.0,7.0,5.051338,5.487802,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.287919,5.4441257,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,17.0,1.0,2.0,281.0,103.0,0.0,0.0,2.0,6.0,5.081293,5.414195,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,306.0,11.0,2.0,2.0,122.0,17.0,9.0,0.0,0.0,2.0,5.112138,5.349342,195.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,21.0,1.0,1.0,1498.0,596.0,4.0,2.0,4.0,4.0,5.281164,5.528816,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2891564,5.4394393,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,22.0,1.0,5.0,2982.0,716.0,104.0,0.0,2.0,4.0,5.007677,5.325408,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,308.0,8.0,6.0,2.0,119.0,33.0,3.0,0.0,3.0,8.0,5.0099134,5.316287,133.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,zeus,banker
2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,1.0,1.0,11.0,3.0,2.0,0.0,0.0,2.0,4.9938016,5.1063476,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,zeus,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,2.0,2.0,132.0,27.0,2.0,0.0,1.0,1.0,5.0948563,5.3101,194.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2786465,5.437857,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,21.0,1.0,3.0,330.0,123.0,0.0,0.0,5.0,4.0,5.1325026,5.476448,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,16.0,1.0,2.0,283.0,101.0,1.0,0.0,2.0,6.0,5.0074773,5.4517627,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2964478,5.43938,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,19.0,1.0,1.0,359.0,122.0,12.0,0.0,1.0,3.0,5.0259023,5.4865413,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,17.0,1.0,3.0,365.0,124.0,12.0,0.0,2.0,7.0,5.0321703,5.4884033,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.3088236,5.4426727,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.280739,5.4378104,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.0731997,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
